video_id,author,comment_text,like_count,published_at
V3ofduTWkAQ,@NeneNene-pl6th,peixe casar deus alguem segura to doida cabeca gente to amando casal lindo voces shippo nao shippo jesus qualquer coisa vou apanhar voces mae juliana baltar matar vou apoiar voces vou falar voce sempre escreve outra live favor beijos live lembranca menina causa celular avo ta,0,2025-07-06T20:39:36Z
V3ofduTWkAQ,@NeneNene-pl6th,juliana baltar porque to mexendo celular ne avo so perdi live nao consegui assistir live entao voces puder faz outra live assistir,0,2025-07-06T20:34:55Z
V3ofduTWkAQ,@eddystonyrezende3380,belo casal amei amos dois juntos,0,2025-07-06T20:13:00Z
V3ofduTWkAQ,@joananathalia2852,,0,2025-07-06T19:22:01Z
V3ofduTWkAQ,@joananathalia2852,parabens casal ano,0,2025-07-06T19:21:24Z
V3ofduTWkAQ,@querenhapuque8682,hoje assistindo apareceu monte edits ai ver canal ju mano vi video fiquei chocada finalmente aconteceu esperado,0,2025-07-06T19:10:36Z
V3ofduTWkAQ,@maisyeloahmacedo5546,gente ja dado tanto selinho ai sacrificio deus,0,2025-07-06T19:06:08Z
V3ofduTWkAQ,@AnaCarolinaOliveira-l4f1r,guilherme pede logo juliana namoro,0,2025-07-06T19:03:19Z
V3ofduTWkAQ,@KamillySantos-w8k,otimo casal,0,2025-07-06T18:50:06Z
V3ofduTWkAQ,@PatySilva-m7g,shippo casal perfeito jugui viveeeee,0,2025-07-06T16:27:41Z
V3ofduTWkAQ,@EduardaMozer,voces tom namorando,0,2025-07-06T16:12:20Z
V3ofduTWkAQ,@VeraLuciasilva-r4v,julherme revelence,0,2025-07-06T16:04:30Z
V3ofduTWkAQ,@BeneditoMineiro,voseis estao namorando,0,2025-07-06T14:06:18Z
V3ofduTWkAQ,@SilviaCTozzo,preferia matheus,0,2025-07-06T13:33:12Z
V3ofduTWkAQ,@crfarts5569,hrefhttpwwwyoutubecomresultssearchqueryjuguilovejuguilovea,0,2025-07-06T13:31:49Z
V3ofduTWkAQ,@SilviaCTozzo,voces nao combinam,0,2025-07-06T13:31:36Z
V3ofduTWkAQ,@crfarts5569,casal lindo,0,2025-07-06T13:28:55Z
V3ofduTWkAQ,@hildacoelhodasilveiramorei8219,fais videos sobre favorrrrrrrrrrrr,0,2025-07-06T12:59:51Z
V3ofduTWkAQ,@Fãclube._.RafaeLuiz0,hrefhttpwwwyoutubecomresultssearchqueryjulhermejulhermea revelam,0,2025-07-06T11:57:25Z
V3ofduTWkAQ,@IngridNascimentogama,pq vcs nao faz video desse so youtube,0,2025-07-06T09:31:23Z
V3ofduTWkAQ,@EdsonSantosdeOliveira-v1h,ta cara gui quer,0,2025-07-06T05:54:06Z
V3ofduTWkAQ,@LARAGOMES-j7c,shippo casal,0,2025-07-06T04:35:55Z
V3ofduTWkAQ,@GabrielFranklin-s1r,julermi,0,2025-07-06T03:29:06Z
V3ofduTWkAQ,@fabiolaandrade6678,vi leve surtei melhor casal q ja vi vcs q namora vey amo vcs,0,2025-07-06T03:12:03Z
V3ofduTWkAQ,@katiamenezes3963,namoremmmmmm tipo ana mora favor,0,2025-07-06T03:08:29Z
V3ofduTWkAQ,@LauraCruzDeOliveira,aaaaahh,0,2025-07-06T02:44:31Z
V3ofduTWkAQ,@SantissimaSilv8,casallll annnoooooo,1,2025-07-06T02:40:42Z
V3ofduTWkAQ,@GabrielleMartins-n3z1f,casal fofo internet,0,2025-07-06T02:37:18Z
V3ofduTWkAQ,@marcoealine10,deuuuuus sempre desconfiei desse casal to chocadaaaaa,0,2025-07-06T02:29:27Z
V3ofduTWkAQ,@Contabilidade-Icerima,namora amor deus,1,2025-07-06T02:18:25Z
V3ofduTWkAQ,@MayaraSilva-k7y,amo,0,2025-07-06T01:29:54Z
V3ofduTWkAQ,@LarissaOlivera-c8u,sao bestas estao namorando nunca falaram fala nao namorando,0,2025-07-06T01:12:07Z
V3ofduTWkAQ,@gugadsv,hrefhttpwwwyoutubecomresultssearchqueryjulhermejulhermea,0,2025-07-06T01:09:39Z
V3ofduTWkAQ,@anaflavia-tw5bw,namorados namorados,0,2025-07-06T00:33:29Z
V3ofduTWkAQ,@patriciaduartecaires6674,labubu,0,2025-07-05T23:44:07Z
V3ofduTWkAQ,@patriciaduartecaires6674,labu u,0,2025-07-05T23:43:54Z
V3ofduTWkAQ,@AnakarolinacunhaguedesCunha,hrefhttpswwwyoutubecomwatchvvofdutwkaqampta nuca vi melhores amigos beijarem,0,2025-07-05T23:34:21Z
V3ofduTWkAQ,@juhbr21,print live ttk,0,2025-07-05T23:17:03Z
V3ofduTWkAQ,@DulceMaria-v5m,viu alianca dedo delana mao esquerda,0,2025-07-05T22:34:04Z
V3ofduTWkAQ,@mariaclaradasilva9066,nunca pensei iam fazer,0,2025-07-05T22:06:01Z
V3ofduTWkAQ,@geovannacarolina211,to emocionada casallll deram primeiros beijos,0,2025-07-05T21:32:31Z
V3ofduTWkAQ,@RaquelAndrade-ke6zw,faz jugui live porque perdi vamos formar casal lindo,0,2025-07-05T21:18:00Z
V3ofduTWkAQ,@HugoGabriel-c2k,hj dia juh dando beijo nele cada minuto live,0,2025-07-05T20:34:33Z
V3ofduTWkAQ,@handysantos619,n,0,2025-07-05T20:30:39Z
V3ofduTWkAQ,@handysantos619,confia confia confia naquele video ladrao policial camera tonta nao gravou ne ta cara claro beijou,0,2025-07-05T20:30:00Z
V3ofduTWkAQ,@Manuzinha8383,gente ja vi beijando ne live,0,2025-07-05T20:16:38Z
V3ofduTWkAQ,@handysantos619,acho fazer ai esqueci nome edite musica separada agora bem acompanhada alguem sabe faz ai favor ju comentario pra voce faz alguem esperando vou agradecer pessoa pode fazer pra mim clica aquibr,0,2025-07-05T20:13:46Z
V3ofduTWkAQ,@llaurasnt0z,q video besta nocao impressionante publico infantil maioria criancas fica fazendo tipo d video q menino comecou gravar videos q bons ficaram umas merds opn,1,2025-07-05T20:11:09Z
V3ofduTWkAQ,@lualucelenelopes6560,ju namorado deep web nao vai ficar ciume aparecer tentar bater guilherme coisa guilherme voce saber voce ir cima senao nao vai fazer nada,0,2025-07-05T19:58:58Z
V3ofduTWkAQ,@ValdemirsaturninoDeOliveira,,0,2025-07-05T18:39:07Z
V3ofduTWkAQ,@DoraPereira-m8h,tudo voces nao namoram voces sao fofos juntos shipo casal maravilhoso,0,2025-07-05T17:55:51Z
V3ofduTWkAQ,@MariaEduarda-l9x6r,so acho gui pedir ju namoro asseita,0,2025-07-05T17:46:08Z
V3ofduTWkAQ,@MariaEduarda-l9x6r,tudooooooo to chocada,0,2025-07-05T17:44:42Z
V3ofduTWkAQ,@Manu-v4w9e,hrefhttpwwwyoutubecomresultssearchqueryguejuguejua,0,2025-07-05T17:34:38Z
V3ofduTWkAQ,@Emillyfãclube,gui so falta pedido,0,2025-07-05T17:11:07Z
V3ofduTWkAQ,@Elicleide-k9x,casal perfeito chocada,0,2025-07-05T16:24:13Z
V3ofduTWkAQ,@DarllyanaSoares,beijo falso vi beijo falso voce ta beijando lado bochecha,0,2025-07-05T16:08:53Z
V3ofduTWkAQ,@thaylanunes5001,gente lindosss,0,2025-07-05T15:27:32Z
V3ofduTWkAQ,@CarleeneDias,oi voces combinam,0,2025-07-05T14:57:56Z
V3ofduTWkAQ,@AngelinaKubasika,vcs ja sao namorados precisa esplicar,2,2025-07-05T14:52:13Z
V3ofduTWkAQ,@TorajitoFanzito,fiquei surpreso gui beijou juliana,0,2025-07-05T14:49:42Z
V3ofduTWkAQ,@AdéliadossantosDossantossouza,,0,2025-07-05T14:47:36Z
V3ofduTWkAQ,@jamilesantos4614,gui pede namoro hrefhttpswwwyoutubecomwatchvvofdutwkaqampta,0,2025-07-05T13:12:08Z
V3ofduTWkAQ,@EdilsonSilva-z9i,,1,2025-07-05T13:06:24Z
V3ofduTWkAQ,@delegaciaregionaldeitapecu327,deus,0,2025-07-05T12:50:20Z
V3ofduTWkAQ,@delegaciaregionaldeitapecu327,,0,2025-07-05T12:45:58Z
V3ofduTWkAQ,@SofiaMelo-v9g,hrefhttpswwwyoutubecomwatchvvofdutwkaqampta n namoram enquanto,2,2025-07-05T12:23:31Z
V3ofduTWkAQ,@MellissaNascimento-c5e,ninguem sabia vamos tentar fingir to feliz,0,2025-07-05T11:54:09Z
V3ofduTWkAQ,@guilhermeavilasoares1898,deus casal lindo,0,2025-07-05T11:09:57Z
V3ofduTWkAQ,@andreiafabiademeloferreira3208,surtei horaa hrefhttpwwwyoutubecomresultssearchquerycasaldoanocasaldoanoa,0,2025-07-05T10:41:10Z
V3ofduTWkAQ,@andreiafabiademeloferreira3208,vcs beijaram estao ficando gui pede namoro logo faz video conquistando ai janse aceitar pedido,0,2025-07-05T10:40:35Z
V3ofduTWkAQ,@LayzaVasconcelos84,shippo,0,2025-07-05T05:33:16Z
V3ofduTWkAQ,@saionarareginalapollifarias,gente ta tao apaixonado pra ver olhar,0,2025-07-05T05:20:03Z
V3ofduTWkAQ,@TaylaVitoria-n1o,ameiii,0,2025-07-05T04:18:40Z
V3ofduTWkAQ,@CarolVitória-f7v,nao gostei vcs si beija nao namora nao acho certo acho muita palhacada,0,2025-07-05T04:14:26Z
V3ofduTWkAQ,@DaisySilva-he8hz,to vivendo sonho,0,2025-07-05T04:09:35Z
V3ofduTWkAQ,@PyetraAraujo-j1r,rafa luiz pediram hrefhttpwwwyoutubecomresultssearchqueryjugilhermejugilhermea,0,2025-07-05T04:05:31Z
V3ofduTWkAQ,@ellenkatiuscia3851,ate enfim parabens ju,1,2025-07-05T03:29:32Z
V3ofduTWkAQ,@VictoriaGarcia2-b1j,faz live favor,0,2025-07-05T03:09:51Z
V3ofduTWkAQ,@VictoriaGarcia2-b1j,faz live favor,0,2025-07-05T03:09:41Z
V3ofduTWkAQ,@allana2134sofia,casal lindoooooooo,2,2025-07-05T03:06:12Z
V3ofduTWkAQ,@allana2134sofia,to passando mallllll,1,2025-07-05T03:05:44Z
V3ofduTWkAQ,@LohannyChristinny,tirei foto,0,2025-07-05T03:05:01Z
V3ofduTWkAQ,@EloaFernandes-iy8ey,hrefhttpwwwyoutubecomresultssearchqueryjulhermejulhermea,1,2025-07-05T03:03:53Z
V3ofduTWkAQ,@SophiaR.C.ReisdeCarvalho,pedido vem ai,0,2025-07-05T02:48:02Z
